| theta_a_raw | theta_g_raw | theta_a | theta_g | theta_f |
|      -0.872 |      -0.621 |  -0.863 |   0.005 |  -0.857 |
|      -0.872 |      -0.621 |  -0.863 |   0.005 |  -0.857 |
|      -0.869 |      -0.621 |  -0.863 |   0.005 |  -0.857 |
|      -0.864 |      -0.621 |  -0.863 |   0.005 |  -0.857 |
|      -0.858 |      -0.621 |  -0.863 |   0.006 |  -0.857 |
|      -0.863 |      -0.620 |  -0.863 |   0.006 |  -0.857 |
|      -0.865 |      -0.620 |  -0.863 |   0.006 |  -0.857 |
|      -0.868 |      -0.620 |  -0.863 |   0.005 |  -0.857 |
|      -0.863 |      -0.620 |  -0.863 |   0.005 |  -0.858 |
|      -0.865 |      -0.620 |  -0.863 |   0.005 |  -0.858 |
|      -0.859 |      -0.620 |  -0.863 |   0.005 |  -0.857 |
|      -0.859 |      -0.620 |  -0.863 |   0.006 |  -0.857 |
|      -0.862 |      -0.620 |  -0.863 |   0.006 |  -0.857 |
|      -0.859 |      -0.619 |  -0.863 |   0.006 |  -0.857 |
|      -0.859 |      -0.619 |  -0.863 |   0.006 |  -0.857 |
|      -0.861 |      -0.619 |  -0.863 |   0.006 |  -0.857 |
|      -0.868 |      -0.619 |  -0.863 |   0.005 |  -0.857 |
|      -0.865 |      -0.619 |  -0.863 |   0.005 |  -0.857 |
|      -0.864 |      -0.619 |  -0.863 |   0.005 |  -0.857 |
|      -0.862 |      -0.619 |  -0.863 |   0.005 |  -0.857 |
|      -0.864 |      -0.619 |  -0.863 |   0.005 |  -0.857 |
|      -0.863 |      -0.619 |  -0.863 |   0.005 |  -0.857 |
|      -0.863 |      -0.619 |  -0.863 |   0.005 |  -0.857 |
|      -0.866 |      -0.619 |  -0.863 |   0.005 |  -0.857 |
|      -0.869 |      -0.618 |  -0.863 |   0.006 |  -0.857 |
|      -0.861 |      -0.618 |  -0.863 |   0.005 |  -0.857 |
|      -0.861 |      -0.618 |  -0.863 |   0.005 |  -0.858 |
|      -0.866 |      -0.618 |  -0.863 |   0.005 |  -0.857 |
|      -0.860 |      -0.618 |  -0.863 |   0.005 |  -0.857 |
|      -0.861 |      -0.618 |  -0.863 |   0.006 |  -0.857 |
|      -0.860 |      -0.618 |  -0.863 |   0.005 |  -0.857 |
|      -0.859 |      -0.618 |  -0.863 |   0.005 |  -0.857 |
|      -0.863 |      -0.618 |  -0.863 |   0.005 |  -0.857 |
|      -0.866 |      -0.618 |  -0.863 |   0.005 |  -0.858 |
|      -0.865 |      -0.618 |  -0.863 |   0.005 |  -0.858 |
|      -0.869 |      -0.617 |  -0.863 |   0.005 |  -0.858 |
|      -0.869 |      -0.617 |  -0.863 |   0.005 |  -0.858 |
|      -0.859 |      -0.617 |  -0.863 |   0.005 |  -0.858 |
|      -0.858 |      -0.617 |  -0.863 |   0.005 |  -0.858 |
|      -0.859 |      -0.617 |  -0.863 |   0.005 |  -0.858 |
|      -0.860 |      -0.617 |  -0.863 |   0.005 |  -0.858 |
|      -0.865 |      -0.617 |  -0.863 |   0.005 |  -0.858 |
|      -0.871 |      -0.617 |  -0.863 |   0.005 |  -0.858 |
|      -0.869 |      -0.617 |  -0.863 |   0.005 |  -0.858 |
|      -0.865 |      -0.617 |  -0.863 |   0.005 |  -0.858 |
|      -0.864 |      -0.617 |  -0.863 |   0.005 |  -0.858 |
|      -0.862 |      -0.616 |  -0.863 |   0.005 |  -0.858 |
|      -0.859 |      -0.616 |  -0.863 |   0.005 |  -0.858 |
|      -0.862 |      -0.616 |  -0.863 |   0.005 |  -0.858 |
|      -0.863 |      -0.616 |  -0.863 |   0.005 |  -0.858 |
|      -0.860 |      -0.616 |  -0.863 |   0.005 |  -0.858 |
|      -0.862 |      -0.616 |  -0.863 |   0.005 |  -0.858 |
|      -0.861 |      -0.616 |  -0.863 |   0.005 |  -0.858 |
|      -0.863 |      -0.616 |  -0.863 |   0.005 |  -0.858 |
|      -0.868 |      -0.616 |  -0.863 |   0.005 |  -0.858 |
|      -0.869 |      -0.616 |  -0.863 |   0.005 |  -0.858 |
|      -0.875 |      -0.616 |  -0.863 |   0.005 |  -0.858 |
|      -0.870 |      -0.615 |  -0.864 |   0.005 |  -0.859 |
|      -0.864 |      -0.615 |  -0.864 |   0.005 |  -0.858 |
|      -0.864 |      -0.615 |  -0.864 |   0.005 |  -0.858 |
|      -0.865 |      -0.615 |  -0.864 |   0.005 |  -0.858 |
|      -0.867 |      -0.615 |  -0.864 |   0.005 |  -0.858 |
|      -0.864 |      -0.614 |  -0.864 |   0.005 |  -0.858 |
|      -0.862 |      -0.614 |  -0.864 |   0.005 |  -0.858 |
|      -0.860 |      -0.614 |  -0.864 |   0.005 |  -0.858 |
|      -0.866 |      -0.614 |  -0.864 |   0.005 |  -0.858 |
|      -0.873 |      -0.614 |  -0.864 |   0.005 |  -0.858 |
|      -0.865 |      -0.614 |  -0.864 |   0.005 |  -0.859 |
|      -0.858 |      -0.614 |  -0.864 |   0.005 |  -0.858 |
|      -0.862 |      -0.614 |  -0.864 |   0.005 |  -0.858 |
|      -0.865 |      -0.614 |  -0.864 |   0.005 |  -0.859 |
|      -0.870 |      -0.614 |  -0.864 |   0.005 |  -0.859 |
|      -0.868 |      -0.614 |  -0.864 |   0.005 |  -0.859 |
|      -0.868 |      -0.614 |  -0.864 |   0.005 |  -0.859 |
|      -0.859 |      -0.614 |  -0.864 |   0.005 |  -0.859 |
|      -0.867 |      -0.614 |  -0.864 |   0.005 |  -0.859 |
|      -0.865 |      -0.614 |  -0.864 |   0.005 |  -0.859 |
|      -0.863 |      -0.614 |  -0.864 |   0.005 |  -0.859 |
|      -0.868 |      -0.614 |  -0.864 |   0.005 |  -0.859 |
|      -0.862 |      -0.614 |  -0.864 |   0.004 |  -0.859 |
|      -0.867 |      -0.614 |  -0.864 |   0.005 |  -0.859 |
|      -0.864 |      -0.613 |  -0.864 |   0.005 |  -0.859 |
|      -0.861 |      -0.613 |  -0.864 |   0.005 |  -0.859 |
|      -0.864 |      -0.613 |  -0.864 |   0.005 |  -0.859 |
|      -0.862 |      -0.613 |  -0.864 |   0.005 |  -0.859 |
|      -0.865 |      -0.613 |  -0.864 |   0.005 |  -0.859 |
|      -0.865 |      -0.613 |  -0.864 |   0.005 |  -0.859 |
|      -0.863 |      -0.613 |  -0.864 |   0.005 |  -0.859 |
|      -0.865 |      -0.613 |  -0.864 |   0.005 |  -0.859 |
|      -0.868 |      -0.613 |  -0.864 |   0.005 |  -0.859 |
|      -0.867 |      -0.613 |  -0.864 |   0.005 |  -0.859 |
|      -0.872 |      -0.612 |  -0.864 |   0.005 |  -0.860 |
|      -0.873 |      -0.612 |  -0.864 |   0.005 |  -0.860 |
|      -0.866 |      -0.612 |  -0.864 |   0.005 |  -0.860 |
|      -0.863 |      -0.612 |  -0.864 |   0.005 |  -0.860 |
|      -0.863 |      -0.612 |  -0.864 |   0.005 |  -0.860 |
|      -0.863 |      -0.612 |  -0.864 |   0.005 |  -0.860 |
|      -0.868 |      -0.612 |  -0.864 |   0.005 |  -0.860 |
|      -0.869 |      -0.612 |  -0.865 |   0.005 |  -0.860 |
|      -0.866 |      -0.612 |  -0.865 |   0.005 |  -0.860 |
|      -0.863 |      -0.612 |  -0.865 |   0.005 |  -0.860 |
|      -0.865 |      -0.611 |  -0.865 |   0.005 |  -0.860 |
|      -0.868 |      -0.611 |  -0.865 |   0.005 |  -0.860 |
|      -0.866 |      -0.611 |  -0.865 |   0.005 |  -0.860 |
|      -0.864 |      -0.611 |  -0.865 |   0.005 |  -0.860 |
|      -0.867 |      -0.611 |  -0.865 |   0.005 |  -0.860 |
|      -0.866 |      -0.611 |  -0.865 |   0.005 |  -0.860 |
|      -0.866 |      -0.611 |  -0.865 |   0.005 |  -0.860 |
|      -0.866 |      -0.611 |  -0.865 |   0.005 |  -0.860 |
|      -0.871 |      -0.611 |  -0.865 |   0.005 |  -0.860 |
|      -0.871 |      -0.611 |  -0.865 |   0.005 |  -0.860 |
|      -0.872 |      -0.611 |  -0.865 |   0.005 |  -0.861 |
|      -0.866 |      -0.611 |  -0.865 |   0.004 |  -0.861 |
|      -0.865 |      -0.610 |  -0.865 |   0.005 |  -0.860 |
|      -0.871 |      -0.610 |  -0.865 |   0.005 |  -0.861 |
|      -0.867 |      -0.610 |  -0.865 |   0.005 |  -0.861 |
|      -0.872 |      -0.610 |  -0.865 |   0.005 |  -0.861 |
|      -0.872 |      -0.610 |  -0.866 |   0.005 |  -0.861 |
|      -0.874 |      -0.609 |  -0.866 |   0.005 |  -0.861 |
|      -0.864 |      -0.609 |  -0.866 |   0.005 |  -0.860 |
|      -0.860 |      -0.609 |  -0.866 |   0.006 |  -0.860 |
|      -0.864 |      -0.609 |  -0.866 |   0.006 |  -0.860 |
|      -0.865 |      -0.608 |  -0.866 |   0.006 |  -0.860 |
|      -0.864 |      -0.608 |  -0.866 |   0.006 |  -0.860 |
|      -0.870 |      -0.608 |  -0.866 |   0.006 |  -0.860 |
|      -0.863 |      -0.608 |  -0.866 |   0.006 |  -0.859 |
|      -0.858 |      -0.607 |  -0.865 |   0.006 |  -0.859 |
|      -0.870 |      -0.607 |  -0.865 |   0.006 |  -0.859 |
|      -0.871 |      -0.607 |  -0.866 |   0.006 |  -0.859 |
|      -0.868 |      -0.607 |  -0.866 |   0.007 |  -0.859 |
|      -0.867 |      -0.606 |  -0.866 |   0.007 |  -0.859 |
|      -0.860 |      -0.606 |  -0.866 |   0.007 |  -0.859 |
|      -0.867 |      -0.606 |  -0.866 |   0.007 |  -0.859 |
|      -0.868 |      -0.606 |  -0.866 |   0.007 |  -0.859 |
|      -0.869 |      -0.605 |  -0.866 |   0.007 |  -0.858 |
|      -0.870 |      -0.605 |  -0.866 |   0.008 |  -0.858 |
|      -0.856 |      -0.604 |  -0.866 |   0.008 |  -0.858 |
|      -0.872 |      -0.604 |  -0.866 |   0.009 |  -0.857 |
|      -0.881 |      -0.603 |  -0.866 |   0.009 |  -0.857 |
|      -0.878 |      -0.602 |  -0.866 |   0.010 |  -0.856 |
|      -0.875 |      -0.601 |  -0.866 |   0.011 |  -0.856 |
|      -0.870 |      -0.600 |  -0.866 |   0.012 |  -0.855 |
|      -0.873 |      -0.598 |  -0.867 |   0.013 |  -0.853 |
|      -0.883 |      -0.596 |  -0.867 |   0.015 |  -0.852 |
|      -0.880 |      -0.594 |  -0.867 |   0.017 |  -0.850 |
|      -0.873 |      -0.591 |  -0.867 |   0.019 |  -0.848 |
|      -0.874 |      -0.588 |  -0.867 |   0.022 |  -0.846 |
|      -0.865 |      -0.584 |  -0.867 |   0.025 |  -0.842 |
|      -0.869 |      -0.580 |  -0.867 |   0.029 |  -0.839 |
|      -0.864 |      -0.575 |  -0.867 |   0.033 |  -0.834 |
|      -0.861 |      -0.570 |  -0.867 |   0.038 |  -0.830 |
|      -0.855 |      -0.565 |  -0.867 |   0.042 |  -0.825 |
|      -0.848 |      -0.559 |  -0.867 |   0.048 |  -0.819 |
|      -0.794 |      -0.551 |  -0.865 |   0.054 |  -0.811 |
|      -0.829 |      -0.544 |  -0.864 |   0.060 |  -0.804 |
|      -0.774 |      -0.535 |  -0.863 |   0.067 |  -0.795 |
|      -0.757 |      -0.526 |  -0.861 |   0.075 |  -0.785 |
|      -0.822 |      -0.518 |  -0.860 |   0.082 |  -0.778 |
|      -0.771 |      -0.509 |  -0.858 |   0.089 |  -0.769 |
|      -0.746 |      -0.501 |  -0.856 |   0.096 |  -0.760 |
|      -0.774 |      -0.493 |  -0.854 |   0.102 |  -0.753 |
|      -0.751 |      -0.484 |  -0.852 |   0.108 |  -0.744 |
|      -0.723 |      -0.475 |  -0.849 |   0.115 |  -0.734 |
|      -0.722 |      -0.466 |  -0.847 |   0.122 |  -0.725 |
|      -0.763 |      -0.456 |  -0.845 |   0.129 |  -0.716 |
|      -0.717 |      -0.446 |  -0.843 |   0.137 |  -0.706 |
|      -0.708 |      -0.436 |  -0.840 |   0.144 |  -0.696 |
|      -0.684 |      -0.426 |  -0.837 |   0.152 |  -0.685 |
|      -0.649 |      -0.413 |  -0.833 |   0.161 |  -0.672 |
|      -0.679 |      -0.401 |  -0.830 |   0.170 |  -0.660 |
|      -0.641 |      -0.389 |  -0.826 |   0.179 |  -0.647 |
|      -0.571 |      -0.377 |  -0.821 |   0.188 |  -0.633 |
|      -0.612 |      -0.366 |  -0.817 |   0.194 |  -0.622 |
|      -0.630 |      -0.355 |  -0.813 |   0.202 |  -0.612 |
|      -0.518 |      -0.342 |  -0.807 |   0.210 |  -0.597 |
|      -0.523 |      -0.331 |  -0.802 |   0.218 |  -0.584 |
|      -0.579 |      -0.320 |  -0.797 |   0.224 |  -0.573 |
|      -0.532 |      -0.309 |  -0.792 |   0.231 |  -0.561 |
|      -0.501 |      -0.297 |  -0.786 |   0.238 |  -0.548 |
|      -0.484 |      -0.286 |  -0.780 |   0.244 |  -0.536 |
|      -0.486 |      -0.276 |  -0.774 |   0.249 |  -0.525 |
|      -0.474 |      -0.266 |  -0.768 |   0.254 |  -0.514 |
|      -0.423 |      -0.256 |  -0.761 |   0.259 |  -0.502 |
|      -0.481 |      -0.245 |  -0.756 |   0.265 |  -0.491 |
|      -0.460 |      -0.235 |  -0.750 |   0.270 |  -0.480 |
|      -0.440 |      -0.225 |  -0.744 |   0.274 |  -0.469 |
|      -0.397 |      -0.215 |  -0.737 |   0.279 |  -0.458 |
|      -0.453 |      -0.206 |  -0.731 |   0.283 |  -0.448 |
|      -0.380 |      -0.195 |  -0.724 |   0.288 |  -0.436 |
|      -0.332 |      -0.185 |  -0.716 |   0.292 |  -0.424 |
|      -0.400 |      -0.175 |  -0.710 |   0.296 |  -0.414 |
|      -0.359 |      -0.166 |  -0.703 |   0.299 |  -0.404 |
|      -0.387 |      -0.158 |  -0.696 |   0.301 |  -0.395 |
|      -0.345 |      -0.148 |  -0.689 |   0.306 |  -0.384 |
|      -0.314 |      -0.137 |  -0.682 |   0.310 |  -0.372 |
|      -0.335 |      -0.127 |  -0.675 |   0.313 |  -0.361 |
|      -0.305 |      -0.117 |  -0.668 |   0.317 |  -0.350 |
|      -0.308 |      -0.108 |  -0.660 |   0.321 |  -0.340 |
|      -0.297 |      -0.098 |  -0.653 |   0.324 |  -0.329 |
|      -0.272 |      -0.087 |  -0.645 |   0.329 |  -0.317 |
|      -0.273 |      -0.077 |  -0.638 |   0.332 |  -0.306 |
|      -0.294 |      -0.066 |  -0.631 |   0.336 |  -0.295 |
|      -0.247 |      -0.055 |  -0.623 |   0.340 |  -0.284 |
|      -0.191 |      -0.045 |  -0.615 |   0.344 |  -0.271 |
|      -0.182 |      -0.034 |  -0.606 |   0.348 |  -0.258 |
|      -0.166 |      -0.023 |  -0.597 |   0.351 |  -0.246 |
|      -0.207 |      -0.013 |  -0.590 |   0.354 |  -0.235 |
|      -0.136 |      -0.002 |  -0.580 |   0.358 |  -0.222 |
|      -0.110 |       0.007 |  -0.571 |   0.361 |  -0.211 |
|      -0.148 |       0.015 |  -0.563 |   0.361 |  -0.201 |
|      -0.135 |       0.023 |  -0.554 |   0.362 |  -0.192 |
|      -0.113 |       0.032 |  -0.545 |   0.364 |  -0.182 |
|      -0.105 |       0.041 |  -0.536 |   0.366 |  -0.171 |
|      -0.109 |       0.051 |  -0.528 |   0.368 |  -0.160 |
|      -0.096 |       0.060 |  -0.519 |   0.369 |  -0.150 |
|      -0.131 |       0.067 |  -0.511 |   0.370 |  -0.142 |
|      -0.080 |       0.075 |  -0.503 |   0.370 |  -0.132 |
|      -0.071 |       0.085 |  -0.494 |   0.372 |  -0.122 |
|      -0.011 |       0.095 |  -0.485 |   0.376 |  -0.109 |
|      -0.023 |       0.105 |  -0.475 |   0.378 |  -0.098 |
|      -0.017 |       0.113 |  -0.466 |   0.378 |  -0.088 |
|      -0.009 |       0.120 |  -0.457 |   0.378 |  -0.079 |
|      -0.012 |       0.129 |  -0.448 |   0.379 |  -0.070 |
|       0.015 |       0.137 |  -0.439 |   0.380 |  -0.059 |
|       0.011 |       0.145 |  -0.430 |   0.380 |  -0.050 |
|       0.039 |       0.152 |  -0.420 |   0.379 |  -0.041 |
|       0.034 |       0.158 |  -0.411 |   0.377 |  -0.034 |
|       0.055 |       0.163 |  -0.402 |   0.375 |  -0.027 |
|       0.089 |       0.169 |  -0.392 |   0.374 |  -0.018 |
|       0.084 |       0.174 |  -0.383 |   0.372 |  -0.011 |
|       0.076 |       0.180 |  -0.374 |   0.369 |  -0.004 |
|       0.081 |       0.185 |  -0.364 |   0.367 |   0.003 |
|       0.079 |       0.190 |  -0.356 |   0.365 |   0.010 |
|       0.090 |       0.195 |  -0.347 |   0.363 |   0.016 |
|       0.072 |       0.198 |  -0.338 |   0.358 |   0.020 |
|       0.087 |       0.200 |  -0.330 |   0.354 |   0.024 |
|       0.102 |       0.202 |  -0.321 |   0.348 |   0.027 |
|       0.115 |       0.203 |  -0.312 |   0.343 |   0.030 |
|       0.110 |       0.204 |  -0.304 |   0.337 |   0.033 |
|       0.112 |       0.205 |  -0.296 |   0.330 |   0.035 |
|       0.104 |       0.205 |  -0.288 |   0.324 |   0.037 |
|       0.094 |       0.205 |  -0.280 |   0.318 |   0.038 |
|       0.089 |       0.205 |  -0.273 |   0.311 |   0.038 |
|       0.077 |       0.205 |  -0.266 |   0.304 |   0.039 |
|       0.075 |       0.204 |  -0.259 |   0.298 |   0.039 |
|       0.078 |       0.204 |  -0.252 |   0.292 |   0.040 |
|       0.078 |       0.203 |  -0.246 |   0.285 |   0.040 |
|       0.084 |       0.203 |  -0.239 |   0.279 |   0.040 |
|       0.079 |       0.202 |  -0.233 |   0.273 |   0.041 |
|       0.071 |       0.202 |  -0.226 |   0.267 |   0.041 |
|       0.078 |       0.202 |  -0.220 |   0.261 |   0.041 |
|       0.075 |       0.201 |  -0.214 |   0.256 |   0.041 |
|       0.073 |       0.200 |  -0.209 |   0.250 |   0.041 |
|       0.069 |       0.200 |  -0.203 |   0.244 |   0.041 |
|       0.067 |       0.199 |  -0.198 |   0.239 |   0.041 |
|       0.068 |       0.198 |  -0.192 |   0.233 |   0.041 |
|       0.072 |       0.198 |  -0.187 |   0.228 |   0.041 |
|       0.063 |       0.197 |  -0.182 |   0.223 |   0.041 |
|       0.068 |       0.197 |  -0.177 |   0.218 |   0.041 |
|       0.068 |       0.196 |  -0.172 |   0.213 |   0.041 |
|       0.062 |       0.196 |  -0.168 |   0.208 |   0.041 |
|       0.063 |       0.195 |  -0.163 |   0.203 |   0.041 |
|       0.058 |       0.194 |  -0.159 |   0.199 |   0.040 |
|       0.055 |       0.194 |  -0.154 |   0.194 |   0.040 |
|       0.054 |       0.193 |  -0.150 |   0.190 |   0.040 |
|       0.065 |       0.193 |  -0.146 |   0.186 |   0.040 |
|       0.060 |       0.192 |  -0.142 |   0.181 |   0.040 |
|       0.060 |       0.192 |  -0.138 |   0.177 |   0.040 |
|       0.059 |       0.191 |  -0.134 |   0.173 |   0.039 |
|       0.054 |       0.191 |  -0.130 |   0.169 |   0.039 |
|       0.053 |       0.191 |  -0.126 |   0.166 |   0.039 |
|       0.046 |       0.190 |  -0.123 |   0.162 |   0.039 |
|       0.050 |       0.190 |  -0.119 |   0.159 |   0.039 |
|       0.049 |       0.190 |  -0.116 |   0.155 |   0.039 |
|       0.053 |       0.190 |  -0.113 |   0.152 |   0.039 |
|       0.057 |       0.190 |  -0.109 |   0.149 |   0.040 |
|       0.059 |       0.190 |  -0.106 |   0.146 |   0.040 |
|       0.058 |       0.189 |  -0.103 |   0.143 |   0.040 |
|       0.049 |       0.189 |  -0.100 |   0.140 |   0.040 |
|       0.051 |       0.189 |  -0.097 |   0.137 |   0.040 |
|       0.048 |       0.189 |  -0.094 |   0.134 |   0.040 |
|       0.049 |       0.189 |  -0.091 |   0.131 |   0.040 |
|       0.043 |       0.189 |  -0.088 |   0.129 |   0.041 |
|       0.049 |       0.189 |  -0.085 |   0.126 |   0.041 |
|       0.052 |       0.189 |  -0.083 |   0.124 |   0.041 |
|       0.057 |       0.190 |  -0.080 |   0.122 |   0.042 |
|       0.057 |       0.190 |  -0.077 |   0.119 |   0.042 |
|       0.054 |       0.190 |  -0.074 |   0.117 |   0.042 |
|       0.057 |       0.190 |  -0.072 |   0.114 |   0.043 |
|       0.056 |       0.189 |  -0.069 |   0.112 |   0.043 |
|       0.049 |       0.189 |  -0.067 |   0.110 |   0.043 |
|       0.044 |       0.189 |  -0.065 |   0.107 |   0.043 |
|       0.056 |       0.190 |  -0.062 |   0.105 |   0.043 |
|       0.052 |       0.189 |  -0.060 |   0.103 |   0.043 |
|       0.050 |       0.189 |  -0.058 |   0.101 |   0.043 |
|       0.057 |       0.190 |  -0.056 |   0.099 |   0.044 |
|       0.051 |       0.190 |  -0.053 |   0.097 |   0.044 |
|       0.055 |       0.189 |  -0.051 |   0.095 |   0.044 |
|       0.048 |       0.190 |  -0.049 |   0.093 |   0.044 |
|       0.045 |       0.190 |  -0.047 |   0.092 |   0.044 |
|       0.053 |       0.190 |  -0.045 |   0.090 |   0.044 |
|       0.053 |       0.190 |  -0.043 |   0.088 |   0.045 |
|       0.049 |       0.190 |  -0.042 |   0.086 |   0.045 |
|       0.050 |       0.190 |  -0.040 |   0.085 |   0.045 |
|       0.053 |       0.190 |  -0.038 |   0.083 |   0.045 |
|       0.046 |       0.190 |  -0.036 |   0.081 |   0.045 |
|       0.050 |       0.190 |  -0.034 |   0.080 |   0.045 |
|       0.049 |       0.190 |  -0.033 |   0.078 |   0.045 |
|       0.051 |       0.190 |  -0.031 |   0.077 |   0.046 |
|       0.055 |       0.190 |  -0.029 |   0.075 |   0.046 |
|       0.052 |       0.190 |  -0.028 |   0.074 |   0.046 |
|       0.050 |       0.190 |  -0.026 |   0.072 |   0.046 |
|       0.046 |       0.190 |  -0.025 |   0.071 |   0.046 |
|       0.047 |       0.190 |  -0.023 |   0.070 |   0.046 |
|       0.043 |       0.190 |  -0.022 |   0.068 |   0.046 |
|       0.045 |       0.190 |  -0.021 |   0.067 |   0.046 |
|       0.049 |       0.190 |  -0.019 |   0.066 |   0.046 |
|       0.047 |       0.191 |  -0.018 |   0.065 |   0.047 |
|       0.045 |       0.191 |  -0.017 |   0.064 |   0.047 |
|       0.047 |       0.191 |  -0.015 |   0.062 |   0.047 |
|       0.048 |       0.191 |  -0.014 |   0.061 |   0.047 |
|       0.045 |       0.191 |  -0.013 |   0.060 |   0.047 |
|       0.044 |       0.191 |  -0.012 |   0.059 |   0.047 |
|       0.047 |       0.192 |  -0.011 |   0.058 |   0.048 |
|       0.049 |       0.192 |  -0.009 |   0.057 |   0.048 |
|       0.050 |       0.192 |  -0.008 |   0.057 |   0.048 |
|       0.055 |       0.192 |  -0.007 |   0.055 |   0.048 |
|       0.053 |       0.192 |  -0.006 |   0.054 |   0.049 |
|       0.054 |       0.192 |  -0.005 |   0.053 |   0.049 |
|       0.051 |       0.192 |  -0.003 |   0.052 |   0.049 |
|       0.052 |       0.192 |  -0.002 |   0.051 |   0.049 |
|       0.051 |       0.192 |  -0.001 |   0.050 |   0.049 |
|       0.044 |       0.192 |  -0.000 |   0.049 |   0.049 |
|       0.046 |       0.192 |   0.001 |   0.048 |   0.048 |
|       0.051 |       0.192 |   0.002 |   0.047 |   0.048 |
|       0.043 |       0.192 |   0.002 |   0.046 |   0.048 |
|       0.042 |       0.192 |   0.003 |   0.045 |   0.048 |
|       0.042 |       0.191 |   0.004 |   0.044 |   0.048 |
|       0.041 |       0.192 |   0.005 |   0.043 |   0.047 |
|       0.040 |       0.192 |   0.005 |   0.042 |   0.047 |
|       0.042 |       0.192 |   0.006 |   0.041 |   0.047 |
|       0.050 |       0.192 |   0.007 |   0.040 |   0.047 |
|       0.047 |       0.192 |   0.008 |   0.040 |   0.047 |
|       0.044 |       0.192 |   0.009 |   0.039 |   0.047 |
|       0.041 |       0.192 |   0.009 |   0.038 |   0.047 |
|       0.042 |       0.192 |   0.010 |   0.037 |   0.047 |
|       0.041 |       0.192 |   0.010 |   0.037 |   0.047 |
|       0.040 |       0.192 |   0.011 |   0.036 |   0.047 |
|       0.041 |       0.192 |   0.012 |   0.035 |   0.047 |
|       0.051 |       0.192 |   0.012 |   0.035 |   0.047 |
|       0.039 |       0.192 |   0.013 |   0.034 |   0.047 |
|       0.049 |       0.192 |   0.014 |   0.034 |   0.047 |
|       0.043 |       0.193 |   0.014 |   0.033 |   0.047 |
|       0.043 |       0.193 |   0.015 |   0.033 |   0.048 |
|       0.045 |       0.193 |   0.015 |   0.032 |   0.048 |
|       0.043 |       0.193 |   0.016 |   0.032 |   0.048 |
|       0.041 |       0.193 |   0.017 |   0.031 |   0.048 |
|       0.046 |       0.194 |   0.017 |   0.031 |   0.048 |
|       0.050 |       0.194 |   0.018 |   0.031 |   0.048 |
|       0.042 |       0.194 |   0.018 |   0.030 |   0.048 |
|       0.040 |       0.194 |   0.019 |   0.030 |   0.048 |
|       0.040 |       0.194 |   0.019 |   0.029 |   0.049 |
|       0.046 |       0.195 |   0.020 |   0.029 |   0.049 |
|       0.044 |       0.195 |   0.020 |   0.029 |   0.049 |
|       0.047 |       0.195 |   0.021 |   0.028 |   0.049 |
|       0.048 |       0.195 |   0.021 |   0.028 |   0.049 |
|       0.053 |       0.196 |   0.022 |   0.028 |   0.050 |
|       0.046 |       0.196 |   0.022 |   0.027 |   0.050 |
|       0.047 |       0.196 |   0.023 |   0.027 |   0.050 |
|       0.047 |       0.196 |   0.023 |   0.026 |   0.050 |
|       0.044 |       0.196 |   0.024 |   0.026 |   0.049 |
|       0.044 |       0.196 |   0.024 |   0.025 |   0.049 |
|       0.044 |       0.196 |   0.025 |   0.025 |   0.049 |
|       0.042 |       0.196 |   0.025 |   0.024 |   0.049 |
|       0.044 |       0.196 |   0.025 |   0.024 |   0.049 |
|       0.045 |       0.196 |   0.026 |   0.023 |   0.049 |
|       0.041 |       0.196 |   0.026 |   0.023 |   0.049 |
|       0.048 |       0.196 |   0.026 |   0.022 |   0.049 |
|       0.042 |       0.196 |   0.027 |   0.022 |   0.049 |
|       0.042 |       0.196 |   0.027 |   0.021 |   0.048 |
|       0.045 |       0.196 |   0.027 |   0.021 |   0.048 |
|       0.043 |       0.196 |   0.028 |   0.021 |   0.048 |
|       0.040 |       0.196 |   0.028 |   0.020 |   0.048 |
|       0.039 |       0.196 |   0.028 |   0.020 |   0.048 |
|       0.044 |       0.196 |   0.029 |   0.020 |   0.048 |
|       0.042 |       0.197 |   0.029 |   0.020 |   0.049 |
|       0.046 |       0.197 |   0.029 |   0.020 |   0.049 |
|       0.037 |       0.197 |   0.029 |   0.020 |   0.049 |
|       0.043 |       0.197 |   0.030 |   0.019 |   0.049 |
|       0.045 |       0.198 |   0.030 |   0.019 |   0.049 |
|       0.044 |       0.198 |   0.030 |   0.019 |   0.049 |
|       0.044 |       0.198 |   0.030 |   0.019 |   0.050 |
|       0.043 |       0.199 |   0.031 |   0.019 |   0.050 |
|       0.048 |       0.199 |   0.031 |   0.019 |   0.050 |
|       0.051 |       0.199 |   0.031 |   0.019 |   0.050 |
|       0.045 |       0.199 |   0.032 |   0.019 |   0.050 |
|       0.048 |       0.199 |   0.032 |   0.018 |   0.050 |
|       0.048 |       0.199 |   0.032 |   0.018 |   0.050 |
|       0.047 |       0.200 |   0.033 |   0.018 |   0.051 |
|       0.048 |       0.200 |   0.033 |   0.018 |   0.051 |
|       0.050 |       0.200 |   0.033 |   0.017 |   0.051 |
|       0.049 |       0.200 |   0.034 |   0.017 |   0.051 |
|       0.045 |       0.200 |   0.034 |   0.017 |   0.050 |
|       0.047 |       0.200 |   0.034 |   0.016 |   0.050 |
|       0.042 |       0.200 |   0.034 |   0.016 |   0.050 |
